Inspection_ID,DBA_Name,AKA_Name,License,Facility_Type,Risk,Address,City,State,Zip,Inspection_Date,Inspection_Type,Results,Violations,Latitude,Longitude,Location
2079001,JA GRILL HYDE PARK,JA GRILL HYDE PARK,2293872,Restaurant,Risk 1 (High),1510 E HARPER CT ,CHICAGO,IL,60615,8/24/2017,Complaint Re-Inspection,Pass,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: OUTSIDE WASTE GREASE AREA CLEANED/MAINTAINED AND CONTAINER COVERED. | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: HOT RUNNING WATER AND SOAP PROVIDED AT REAR EXPOSED SINK AND HOT WATER HANDLE REPAIRED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN INTERIOR PANEL OF ICE MACHINE, COOKING EQUIPMENT, PREP TABLES, SINKS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS UNDER ALL EQUIPMENT, ALONG WALLS AND IN ALL CORNERS IN PREP AND STORAGE AREAS. 
 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CLEAN AND PAINT WALLS UNDER AND BEHIND 3-COMPARTMENT SINK, IN PREP AND STORAGE AREAS. REPLACE MISSING BASEBOARDS IN PREP AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: PROVIDE ADEQUATE STOPPERS FOR 3-COMPARTMENT SINK. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: ELEVATE ALL STOCK OFF FLOOR IN REAR PREP, OUTSIDE STORAGE AND WALK-IN COOLER AREAS. 
",41.80041098,-87.58865845,"(41.80041097561848, -87.58865845438474)"
2043218,MI TIENDITA QUICK MART,MI TIENDITA QUICK MART,2551388,Grocery Store,Risk 3 (Low),6832 S PULASKI RD ,CHICAGO,IL,60629,8/24/2017,License,No Entry,,41.76854243,-87.72265097,"(41.76854242869299, -87.72265097306352)"
2079000,THE PRESS ROOM,THE PRESS ROOM,2492186,Restaurant,Risk 3 (Low),1134 W WASHINGTON BLVD ,CHICAGO,IL,60607,8/24/2017,License Re-Inspection,Pass,"11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: EXPOSED HAND SINK INSTALLED AT BAR AREA, VIOLATION CORRECTED AND ABATED, | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED ",41.88310889,-87.65571243,"(41.88310888895606, -87.65571243188208)"
2078998,COFFEE JOINT,COFFEE JOINT,2451585,Restaurant,Risk 2 (Medium),2059 W IRVING PARK RD ,CHICAGO,IL,60618,8/24/2017,License Re-Inspection,Pass,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: CORRECTED, FOUND RUNNING HOT WATER AT OVER 110.0 F AT ALL SINKS.",41.95401197,-87.68111928,"(41.95401196536202, -87.68111928325516)"
2078997,THE PRESS ROOM,THE PRESS ROOM,2492185,Restaurant,Risk 1 (High),1134 W WASHINGTON BLVD ,CHICAGO,IL,60607,8/24/2017,License Re-Inspection,Pass,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: CHEESE DISPLAY COOLER NOT NEEDED AT THIS TIME, REMOVED FROM PREMISES, VIOLATION CORRECTED AND ABATED, | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED ",41.88310889,-87.65571243,"(41.88310888895606, -87.65571243188208)"
2078991,CHOPSTICK EXPRESS,CHOPSTICK EXPRESS,2202277,Restaurant,Risk 1 (High),3237 N HARLEM AVE ,CHICAGO,IL,60634,8/24/2017,Canvass,Pass,"36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: INSTRUCTED TO REPLACE DEAD LIGHT BULBS ABOVE 2 COMPARTMENT SINK IN REAR PREP AREA TO PROVIDE ADDITIONAL LIGHTING. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: INSTRUCTED TO PROVIDE THERMOMETER VISIBLE AND ACCURATE INSIDE ALL COOLERS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO CLEAN AND REPAINT RUSTY METAL RACKS INSIDE WALK-IN FREEZER OR REPLACE.---------MUST REMOVE CORRUGATED LINER ON STORAGE SHELVES IN PREP/COOKING AREA. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS WITH FOOD DEBRIS ALONG THE WALLS UNDER AND AROUND STORAGE RACKS INSIDE WALK-IN FREEZER. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST REORGANIZE REAR STORAGE AREA NEXT DOOR. USABLE ITEMS (FOOD AND NONFOOD) MUST BE STORED 6' OFF THE FLOOR FOR EASY ACCESS ON CLEANING.",41.93910447,-87.80663912,"(41.93910447186976, -87.80663911532803)"
2078987,THE BBQ ZONE,THE ORIGINAL LEON'S BAR -B-QUE,2411894,Restaurant,Risk 1 (High),3309 E 106th street ,CHICAGO,IL,60617,8/24/2017,Complaint,Pass w/ Conditions,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: FOUND  12- SLABS OF COOKED PORK RIBS AND RIB TIPS INSIDE OF HOT HOLDING UNIT AT IMPROPER TEMPERATURES RANGING FROM 121.5F TO 126.7F. MUST MAINTAIN HOT FOODS AT 140.0F OR HIGHER.  APPROX 24-LBS AT COST APPROX $200.00 OF RIBS REMOVED AND DISCARDED BY MANAGER-CDI.
CRITICAL VIOLATION 7-38-005A | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: 7- CEILING LIGHTS IN DISH WASHING AREA NOT SHIELDED.MUST  INSTALL SHIELDS",41.70265064,-87.54337389,"(41.70265064291392, -87.54337388866821)"
2078781,PREMIER CATERING & EVENTS,PREMIER CATERING & EVENTS,2550205,Restaurant,Risk 1 (High),659 W DIVERSEY PKWY ,CHICAGO,IL,60614,8/22/2017,License,Not Ready,,41.93267185,-87.64588284,"(41.93267184507835, -87.64588284297157)"
2078985,LA HACIENDITA TAQUERIA INC,LA HACIENDITA TAQUERIA,1479601,Restaurant,Risk 1 (High),3322 W 47TH ST ,CHICAGO,IL,60632,8/24/2017,Canvass Re-Inspection,Pass,"24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: VIOLATION CORRECTED NEW 3 COMPARTMENT SINK INSTALLED AT THIS TIME. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED RUSTY FREEZER STORAGE SHELVES IN BASEMENT FREEZER, INSTRUCTED TO REMOVE THE RUST. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: VIOLATION CORRECTED | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: VIOLATION CORRECTED",41.80818631,-87.70743369,"(41.80818630754135, -87.7074336905461)"
2078983,MARRIOT MARQUIS CHICAGO,MARRIOT MARQUIS CHICAGO,2517336,Restaurant,Risk 1 (High),2121 S PRAIRIE AVE ,CHICAGO,IL,60616,8/24/2017,License Re-Inspection,Pass,,41.85365089,-87.62053358,"(41.853650885040594, -87.62053358114167)"
2078979,MARRIOT MARQUIS CHICAGO,MARRIOT MARQUIS CHICAGO,2517335,Restaurant,Risk 1 (High),2121 S PRAIRIE AVE ,CHICAGO,IL,60616,8/24/2017,License Re-Inspection,Pass,,41.85365089,-87.62053358,"(41.853650885040594, -87.62053358114167)"
2078978,LOS PRIMOS GROCERY,LOS PRIMOS GROCERY,2202908,Grocery Store,Risk 1 (High),3247-3249 W MONTROSE AVE ,CHICAGO,IL,60618,8/24/2017,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED 20 MICE DROPPINGS INSIDE WASHROOM HAND WASH BOWL CABINET, OBSERVED 4 RAT DROPPINGS ON BASEMENT FLOOR ALONG NORTH WALL ALSO OBSERVED 1/2 INCH GAP AT DOOR SWEEP CORNER AT BASEMENT ENTRANCE/EXIT DOOR. MUST RODENT PROOF BASEMENT DOOR AND REMOVE ALL MICE AND RAT DROPPINGS BY DATE OF REINSPECTION. ADVISED TO CALL PEST CONTROL OPERATOR FOR SERVICE. SERIOUS VIOLATION 7-38-020. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED ICE BUILD UP ON REAR OF WALK IN COOLER CONDENSER. MUST REMOVE ALL ICE BUILD UP AND MAINTAIN. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED MISSING LIGHT COVERS AND END CAPS (X4) AT PRODUCE REACH IN COOLER. MUST PROVIDE LIGHT COVERS AND ENDS CAPS AT SAID AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: 2-COMPARTMENT SINK FAUCETS LEAKING AT BASE. MUST REPAIR AND MAINTAIN 2-COMPARTMENT SINK.",41.96105576,-87.7101208,"(41.961055755780805, -87.71012079801409)"
2078977,Starbuck's Coffee #27509,Starbuck's Coffee,2543440,Restaurant,Risk 2 (Medium),1920 N MILWAUKEE AVE ,CHICAGO,IL,60647,8/24/2017,License,Pass,,41.91629912,-87.68682686,"(41.91629912474653, -87.68682685996099)"
2078973,EL CABALLO LOCCO,EL CABALLO LOCCO,1893474,Restaurant,Risk 1 (High),4024 N KEDZIE AVE ,CHICAGO,IL,60618,8/24/2017,Canvass,No Entry,,41.95468501,-87.70818516,"(41.95468501349261, -87.70818515732132)"
2078972,HEMA'S KITCHEN,HEMA'S KITCHEN,1514313,Restaurant,Risk 1 (High),2411 N CLARK ST ,CHICAGO,IL,60614,8/24/2017,Complaint,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED APPROXIMATELY 40 LIVE SMALL FLIES ON THE INSIDE AND OUTSIDE WALLS OF BOTH MENS AND WOMENS TOILET ROOMS. INSTRUCTED TO REMOVE FLIES, CLEAN AND SANITIZE THE INFECTED AREAS. CONTACT PEST CONTROL PROVIDER FOR SERVICES. SERIOUS VIOLATION 7-38-020 | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CITY OF CHICAGO CERTIFIED MANAGER ON SITE WHILE POTENTIALLY HAZARDOUS FOODS; CHICKEN, PORK, RICE, ETC., ARE BEING PREPARED OR SERVED. INSTRUCTED TO HAVE A CERTIFIED MANAGER ON SITE AT ALL TIMES WHEN POTENTIALLY HAZARDOUS FOODS ARE BEING PREPARED OR SERVED. SERIOUS VIOLATION. 7-38-012 | 28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: PREVIOUS INSPECTION REPORT SUMMARY NOT DISPLAYED FOR PUBLIC VIEWING, FROM LAST INSPECTION DATED 4/28/17. INSTRUCTED TO HAVE SUMMARY DISPLAYED AND VISIBLE AT ALL TIMES. SERIOUS VIOLATION  7-42-010 | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATIONS NOT CORRECTED FROM INSPECTION REPORT 2049477, DATED 4/28/2017. VIOLATIONS INCLUDED;  
 
#32; REPAIR LOOSE FLOOR DRAINS IN THE MENS AND WOMENS TOILET ROOMS. ALSO, REPAIR SWINGING DOORS LEADING TO THE KITCHEN, THEY ARE BROKEN. INSTRUCTED TO MAINTAIN.  
 
VIOLATIONS STILL EXISTS. SERIOUS VIOLATION 7-42-090 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPAIR BROKEN DOOR GASKET ON THE 2-DOOR REACH IN COOLER NEXT TO THE REAR EXIT DOOR. DETAIL CLEAN RUST FROM GREASE TRAP UNDER 3-COMP SINK AND FROM LOWER SHELVES ON PREP TABLES.  REPLACE CUTTING BOARDS IN PREP AREA. DISCONTINUE USE OF GROCERY BAGS TO STORE FOOD IN REACH IN 2-DOOR FREEZER.  
INSTRUCTED TO MAINTAIN ALL.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN FOOD DEBRIS FROM INTERIOR CONTACT SURFACES OF ALL COOLERS AND FREEZER IN PREP AREA. INSTRUCTED TO MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL CLEAN DRIED FOOD DEBRIS FROM FLOORS (CORNERS & WALL BASE)IN PREP AREA, UNDER 3-COMP SINK AND IN DINING AREA. INSTRUCTED TO MAINTAIN ALL. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPLACE STAINED CEILING TILES IN THE PREP AREA. CLEAN EXCESSIVE DUST ACCUMULATION FROM CEILING VENTS IN TOILET ROOMS. REPAIR DAMAGED LOWER WALL NEAR REAR EXIT DOOR. ALSO, DETAIL CLEAN GREASE AND DUST ACCUMULATION FROM HOOD AND FILTERS. INSTRUCTED TO MAINTAIN ALL. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST REPLACE BURNED OUT LIGHTS IN PREP AREA, AND CLEAN UNKNOWN DEBRIS FROM INSIDE LIGHT SHIELDS IN PREP AREA. INSTRUCTED TO MAINTAIN ALL.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAKY LOWER PIPE AND LOOSE FAUCET AT THE 3-COMP SINK IN THE PREP AREA. INSTRUCTED TO MAINTAIN ALL.",41.92594939,-87.64055081,"(41.925949390710954, -87.64055080728124)"
2078968,NEW LOVE TERIYAKI,NEW LOVE TERIYAKI,2114749,Restaurant,Risk 1 (High),3901 S CALIFORNIA AVE ,CHICAGO,IL,60632,8/24/2017,Canvass Re-Inspection,Pass,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: VIOLATION CORRECTED FOOD PROPERLY STORED AT THIS TIME. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION CORRECTED PEST CONTROL LOG BOOK NOW CURRENT, AND REAR DOOR NOW RODENT PROOFED AT THIS TIME. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: VIOLATION CORRECTED GREASE CONTAINER CLEAN, AND DEBRIS/WEEDS REMOVED AT THIS TIME. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: VIOLATION CORRECTED AT THIS TIME. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOOR NOT CLEAN UNDER AND AROUND HEAVEY COOKING EQUIPMENT IN PREP AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED GREASE AND FOOD DEBRIS ON WALL AND CEILING NEAR HAND SINK, INSTRUCTED MANAGER TO REMOVE, CLEAN AND MAINTAIN, AT ALL TIMES.",41.82273508,-87.69448432,"(41.82273507901569, -87.6944843232236)"
2078786,XUAN TEA,XUAN TEA,2517175,Restaurant,Risk 2 (Medium),1812 N MILWAUKEE AVE ,CHICAGO,IL,60647,8/22/2017,License,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED NO GREASE TRAP IN FRONT PREP AREA 3-COMPARTMENT SINK. MUST INSTALL AND MAINTAIN. 
 
OBSERVED EXPOSED HAND SINK DRAINING SLOW IN REAR PREP AREA. MUST REPAIR AND MAINTAIN.",41.91426145,-87.68368605,"(41.914261446310334, -87.68368604555803)"
2078971,MARRIOT MARQUIS CHICAGO,MARRIOT MARQUIS CHICAGO,2517327,Restaurant,Risk 1 (High),2121 S PRAIRIE AVE ,CHICAGO,IL,60616,8/24/2017,License Re-Inspection,Pass,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: VIOLATION CORRECTED. ALL EQUIPMENT IN PLACE AND OPERATIONAL. | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: VIOLATION CORRECTED. SNEEZE GUARD PROVIDED AT STATIONARY HOT HOLDING AREA OF 1ST FLOOR DISPLAY KITCHEN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST PROVIDE OVERHEAD PROTECTION AT TEA/COFFEE STATION IN CORRIDOR AND SMOOTH AND EASILY CLEANABLE WALLS AND FLOORS. 
 | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: VIOLATION CORRECTED. LIGHT PROVIDED.",41.85365089,-87.62053358,"(41.853650885040594, -87.62053358114167)"
2078962,COLUTAS PIZZA,COLUTAS PIZZA,71931,Restaurant,Risk 1 (High),3239 N HARLEM AVE ,CHICAGO,IL,60634,8/24/2017,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS IN PREP/COOKING AREA ALONG THE WALLS AND IN ALL CORNERS ESPECIALLY UNDER AND AROUND REACH-IN (7-UP) COOLER BEHIND FRONT SERVICE COUNTER AND FLOORS INSIDE STORAGE/OFFICE. USABLE ITEMS (FOOD AND NON FOOD) MUST BE STORED 6' OFF THE FLOOR FOR EASY ACCESS ON CLEANING. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN STORAGE METAL RACKS WITH EXCESSIVE DUST ACCUMULATION IN PREP/COOKING AREA (ACROSS EXIT DOOR). | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: INSTRUCTED TO PROVIDE THERMOMETER VISIBLE AND ACCURATE INSIDE ALL COOLERS INCLUDING INSIDE WALK-IN COOLER. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CLEANING EQUIPMENT (BROOMS, MOPS ETC.) MUST BE STORED OFF THE FLOOR FOR EASY ACCESS ON CLEANING.",41.93916083,-87.80664111,"(41.93916082956911, -87.80664110583346)"
2078960,TACOS NIETOS,TACOS NIETOS,2511707,Restaurant,Risk 1 (High),3335 E 106TH ST ,CHICAGO,IL,60617,8/24/2017,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INTERIOR PANEL AND UPPER INTERIOR DOOR AREA OF ICE MACHINE HAS SLIGHT BUILD-UP.MUST CLEAN/MAINTAIN. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: FOODS NOT IN ORIGINAL CONTAINER, ( PREPED) INSIDE FREEZERS NOT LABELED/ DATED.MUST INSTALL.",41.70264905,-87.5424166,"(41.70264905300071, -87.54241659790318)"
2078953,LA MICHOACANA THE GREEN PARTY INC.,"LA MICHOACANA THE GREEN PARTY, INC.",2523060,Restaurant,Risk 1 (High),3211 W 111TH ST ,CHICAGO,IL,60655,8/24/2017,License Re-Inspection,Pass,"1. SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE - Comments: CORRECTED. KNOWN SOURCE OF PALETAS PROVIDED. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NO UTILITY SINK ON SINK. INSTD TO PROVIDE SINK WITH HOT AND COLD RUNNIN WATER AND BACKFLOW DEVICE.
",41.69145138,-87.70135329,"(41.69145138233483, -87.70135328749886)"
2078956,TAMAZULA  GROCERY INC.,LUCIANO  FOOD MARKET,2004216,Grocery Store,Risk 1 (High),2458 W MOFFAT ST ,CHICAGO,IL,60647,8/24/2017,Canvass,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED EXPOSED HAND WASHING SINK DRAINING SLOW IN REAR PREP AREA. MUST REPAIR AND MAINTAIN. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED DIRT AND DEBRIS ON CEILING LIGHT SHIELDS COVER ABOVE PREP TABLES IN FRONT CUTTING AREA AND REAR COOKING AREA. MUST CLEAN AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED OPENING INTO WALL NEXT TO EMPLOYEE WASHROOM IN BASEMENT FOOD STORAGE AREA. MUST SEAL AND MAINTAIN.",41.91494584,-87.68966297,"(41.91494584241689, -87.68966296727474)"
2078957,LA HORA DEL CHIVO,LA HORA DEL CHIVO,2549851,Restaurant,Risk 1 (High),2459 S HOMAN AVE ,CHICAGO,IL,60623,8/24/2017,License,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOZZLE ON 3 COMPARTMENT SINK FAUCET MUST BE EXTENDED TO FULLY REACH 1ST COMPARTMENT. NOZZLE IS ONLY REACHING HALF OF COMPARTMENT. SPRAYER IS BEING USED TO FILL COMPARTMENT.
CORRECT AND MAINTAIN.
",41.8463554,-87.70981612,"(41.84635540148372, -87.70981611899299)"
2078952,LA CEBOLLITA RESTAURANT,LA CEBOLLITA RESTAURANT,1145606,Restaurant,Risk 1 (High),4343 W 47TH ST ,CHICAGO,IL,60632,8/24/2017,Canvass Re-Inspection,Pass,"11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments:  VIOLATION CORRECTED PIPE WAS REPAIRED,NO LEAKING PIPE AT THIS TIME. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED ROLLING RACK AT FRONT COUNTER AREA WITH DUCT TAPEAS MEANS OF REPAIR, ALSO OBSERVED RAW WOOD SHELVING UNDERNEATH FRONT COUNTER AREA. ALL SURFACES NEED TO BE SMOOTH AND CLEANABLE FOR EASE OF CLEANING. INSTRUCTED TO REMOVE AND SEAL AREA. MAINTAIN AT ALL TIMES, OBSERVED KNIVES, SPATULAS, ECT STORED BEHIND PIPE ABOVE THE THREE COMPARTMENT SINK IN REAR PREP AREA. INSTRUCTED TO USE KNIFE BOX OR STRIP TO STORE SAID ITEMS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED SLICER AND MEAT GRINDER IN REAR PREP AREA WITH EXCESSIVE FOOD AND DEBRIS, INSTRUCTED TO CLEAN,SANITIZE AND MAINTAIN, AT ALL TIMES. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED UNTREATED FLOOR IN WALK IN COOLER, IN REAR STORAGE AREA. ALL SURFACES MUST BE SMOOTH AND CLEANABLE INSTRUCTED TO SEAL FLOOR IN WALK IN COOLER. MAINTAIN AT ALL TIMES. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED MOP SINK IN REAR PREP AREA WITH NO BACK FLOW DEVICE, INSTRUCTED TO FIX AND MAINTAIN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED MINOR CLUTTERIN STORE ROOM NEAR RESTROOMS, INSTRUCTED TO ORGANIZE AND MANTAIN AT ALL TIMES. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: FOOD HANDLER REQUIREMENTS NOT MET, INSTRUCTED MANAGER REGARDING IDPH FOOD HANDLER REQUIREMENTS FOR ALL FOOD HANDLERS.",41.80764585,-87.73272528,"(41.80764585138776, -87.73272527973798)"
